X	Y
1,620297339840248	1,054665582121931
-2,4210049368516007	2,4852343498407317
0,4299704035602472	-2,9831338850930065
-2,26952971827922	3,2865918755753665
-2,0127797296983303	-1,3030486534687853
-1,9155409011796292	-1,4307577413857118
-2,1089269987989505	-1,83599422231372
0,4747691801256293	-3,2192758955292446
-1,632864198848192	0,8309197432884445
-1,5255414834413783	1,9344947316387737
-2,552048093899471	3,3300346498326108
-0,9198606029108488	-1,7980998250874296
-2,994464834823087	-2,0407849066430126
-1,487523990144004	1,9221668683639674
-0,6987670117774507	1,163857466353517
-0,2512656850789119	-2,2751806729800257
-1,6786296925525122	0,5827856046956519
-1,6587478764207737	2,274314816905301
-1,1554164230051756	0,9359051969061688
0,34776263762062	-3,993492940392785
0,029989846719340685	-3,7442153772977003
-0,3982709573009702	-2,3354534794811603
2,7311331808379666	2,1219659762427816
1,9407729133248552	1,2183362049430397
2,407899351447927	-0,06665958369688751
-0,07653439422851394	-2,732674714134759
3,367165804901453	2,5727375165770248
-2,354821594798313	2,7022828996626282
2,05776937709436	1,450572035303272
-2,500087247927077	-1,6670112939259427
1,9931210144340898	1,1853118621838727
-0,5937683262783202	-2,5716976517665056
-2,404790788136627	3,041216952679691
-2,154871465334489	2,9751633931519263
1,4998564223147595	0,9535520015182101
0,2309196713915409	-3,2460565746199777
-0,3671538477316896	-3,455650108732682
-0,02627729805486001	-2,6075232015534966
1,9405537864089586	2,4521838338280624
3,462240744606105	2,3574639770194423
1,5626238398467163	0,19039198832329418
2,2949461771461506	2,8908389659202136
-1,1713877547848786	-1,344895451227165
-2,755701992998543	-2,0541528195593424
1,5614600955626559	0,018349645028333583
-1,8559647653508757	2,5222259287511655
1,9378019189130702	2,6210406754837665
1,5213326116481292	0,1388112147003342
0,04867961865839421	-3,632263863473629
-0,6847440654892198	-1,8402703419310875
-2,861932591126183	-2,1193564343687
0,059048610350175945	-1,8915583623643695
-1,862189233584193	-2,0250978055856406
3,0088636389460346	2,8794596105873644
-1,7285794019335845	0,6059824335316168
0,24598206908115317	-2,7124062978871066
-2,154506927698818	-1,8831037204016148
1,5106292312076082	2,1988306685809698
-2,012174356767347	-2,0886576337767533
-0,19246790820441362	-1,7201446543793397
-0,3411996403627944	-2,1703862987764486
-0,24110667255712093	-2,389830305990716
0,14927301247491753	-3,6465594120934064
-1,6895114344569628	-2,052065966313904
-2,164202664074492	-2,3165460153474347
-1,4954767869777608	1,633460459843433
