X	Y
-1,020941567	1,583820687
4,222177541	2,331475031
-1,427569217	1,240540932
4,437998346	1,648379086
-1,821749561	0,960655193
2,575328021	2,304848454
-2,089913931	-0,70132923
-1,49626085	1,462721285
-1,661429875	0,046876437
0,295330246	1,748404622
3,839342487	2,033173352
0,381269964	1,025925491
-2,496137329	-0,062016956
5,001903825	-0,007569818
3,94375663	2,656172267
3,492849533	2,284562419
3,18674439	2,084524572
4,272900185	2,111417392
4,978793498	1,751946052
-1,966561264	1,412164223
5,281773077	0,521732095
5,097400143	0,474612794
4,63552752	2,245096978
-0,132707249	1,267676836
3,651059139	2,14016679
-1,967063669	-0,289681047
-1,991254513	0,77846042
2,81196077	1,968580754
0,498850112	1,886531513
4,67255606	2,128329228
2,998313794	2,056318576
4,284325028	1,762130308
0,40596812	1,399120748
-2,31049304	0,578442218
4,339670865	1,933395148
5,160505768	1,644271616
4,224787569	1,760058327
-1,542154008	0,408213174
-0,507177211	2,112190408
0,204723745	1,288274385
5,246568822	0,326249706
-2,151875138	0,19852117
-2,008685964	-0,597369272
4,732884736	1,578740546
-2,473229051	0,419433013
4,683102642	1,241826965
2,957636469	2,008183448
-0,324080796	1,723788784
4,575491588	0,240152322
-1,947187311	0,980344019
4,461478959	1,140685188
-2,430875147	0,17172492
-1,784283195	-0,254687815
2,809203591	1,855316784
4,726451999	1,984557149
0,538405523	1,498162374
0,312708176	0,98186901
2,378820477	1,975448864
0,554108086	1,0705081
-2,217866354	0,709892342
5,08161956	1,461486606
-2,079520148	0,310850872
-1,842114447	0,236053813
2,335974761	2,269189537
3,843249059	2,258351419
-1,752942467	0,54289724
-0,149661751	1,417793111
-0,290349904	2,149406089
2,763014672	1,891813103
-2,504921197	0,069402298
4,525085146	-0,080201395
-2,493808767	0,35678427
0,62387102	1,338108211
-1,509539773	1,614074235
-1,879708931	-0,46118843
-1,85924257	0,23825431
4,587438816	1,143961583
3,673212265	2,463752299
5,250171012	1,408272042
0,539788573	1,213447165
4,09785249	2,117003182
-0,122007691	1,545507445
-0,441125456	1,515409373
-2,189086951	0,855114685
-1,508509943	1,489903596
4,608444644	1,278179699
0,658094312	1,887116866
2,253652339	2,061597725
4,385533882	2,504529039
-1,044827725	1,610316998
-1,825197412	0,32373969
-0,256230073	1,315108175
0,154236799	1,999910152
-0,387865615	1,508300388
4,4215706	0,648023799
3,430355989	2,406962837
5,139715216	1,083137439
-1,825865857	1,168833162
4,541055501	0,625366062
-0,966046846	1,513638137
3,698661204	2,171536428
-2,136981316	0,793513191
0,401747723	1,551946763
0,390577657	1,312956065
-0,436107869	1,478451932
3,084192608	2,434813045
-1,601315707	-0,171645967
3,319567691	2,451585668
4,611244091	1,712247806
-1,017966996	1,74448755
4,516190738	0,320845459
4,056524994	1,799510956
0,461180207	1,201206107
5,312796899	0,577011299
